case_id,prediction_timestamp,purchase_order_event_id,purchase_amount,priority,category,vendor_id,elapsed_hours_to_purchase_order,activities_completed_to_purchase_order,unique_activities_completed,has_budget_review,manager_approval_completed,approval_rework_count,total_rework_events_so_far,average_transition_time_so_far,maximum_transition_time_so_far,sla_breached
C017262,2025-10-01 17:08:59.837415058,C017262_E04,152344.0,Low,Maintenance,V035,193.64995483751613,4,4,1,1,0,0,57.65505340380047,96.81757063679807,1
C017263,2025-11-28 11:54:59.616936490,C017263_E04,130090.62,Medium,IT Equipment,V016,170.24989359346947,4,4,1,1,0,0,55.04734664729685,67.61464607660916,0
C017264,2025-09-01 16:45:30.233139637,C017264_E03,40652.89,Low,IT Equipment,V042,104.09173142767693,3,3,0,1,0,0,50.51837079258333,71.24107506548361,0
C017265,2025-12-04 12:44:02.402795117,C017265_E03,14147.85,Medium,Maintenance,V022,75.23400077642138,3,3,0,1,0,0,36.09440805414305,51.715470584577496,0
C017266,2025-02-05 11:27:16.026292229,C017266_E04,71692.27,Medium,Software,V020,214.62111841450803,4,3,0,1,1,1,70.03266575336009,103.8810971016711,0
C017267,2025-04-01 08:53:04.779881220,C017267_E03,60126.98,Medium,Services,V020,144.21799441145,3,3,0,1,0,0,70.59902101535292,117.67410123503473,0
C017268,2025-02-25 08:06:25.820918205,C017268_E04,205616.15,Medium,Software,V041,135.4405058106125,4,4,1,1,0,0,44.9801686035375,86.86166627587112,0
C017269,2025-09-12 11:09:53.427769461,C017269_E03,82427.55,Low,Maintenance,V008,93.6648410470725,3,3,0,1,0,0,36.8588057147432,47.54983878915028,0
C017270,2025-08-22 13:00:34.954469968,C017270_E03,11892.43,Low,Maintenance,V013,267.67637624165775,3,3,0,1,0,0,129.92067070803736,216.04171987245638,0
C017271,2025-01-27 16:43:58.005242451,C017271_E03,16225.75,High,Maintenance,V038,171.5661125673475,3,3,0,1,0,0,76.14828539360471,147.51904178715776,0
C017272,2025-07-10 15:21:50.620963473,C017272_E04,29218.94,Low,IT Equipment,V029,241.3640613787425,4,3,0,1,1,1,79.22968090779972,166.41138179659555,0
C017273,2025-09-18 14:10:23.439450780,C017273_E03,36240.27,Medium,Services,V027,75.83984429188332,3,3,0,1,0,0,36.46218125998972,49.10967066373194,0
C017274,2025-01-23 13:00:11.261234508,C017274_E03,46860.43,Low,Maintenance,V046,74.00312812069667,3,3,0,1,0,0,34.781594989920976,49.980246586834724,0
C017275,2025-10-20 17:23:17.862663497,C017275_E03,45434.11,Medium,Services,V027,104.05496185097138,3,3,0,1,0,0,50.638007296522225,92.41521619327834,0
C017276,2025-10-24 11:53:28.132297019,C017276_E03,69035.91,Low,IT Equipment,V002,91.39114786028306,3,3,0,1,0,0,35.7468221018325,47.77308764381444,0
C017277,2025-04-10 10:05:26.656875803,C017277_E04,137102.73,Medium,Maintenance,V008,189.42407135438972,4,4,1,1,0,0,56.670237230366105,114.80035922989944,0
C017278,2025-03-27 13:51:35.819566771,C017278_E04,122961.43,Medium,Maintenance,V012,148.69328321299196,4,4,1,1,0,0,48.78656211811269,76.25092729372,1
C017279,2025-11-28 08:19:39.707396745,C017279_E03,50156.66,High,Maintenance,V029,90.4943631657625,3,3,0,1,0,0,35.14231320027069,53.69347473767444,0
C017280,2025-08-11 11:53:18.155992777,C017280_E03,51393.22,Medium,Software,V046,74.38837666466029,3,3,0,1,0,0,35.62346012386597,70.19173868605222,0
C017281,2025-02-11 16:29:09.799405039,C017281_E03,24732.56,Medium,IT Equipment,V035,126.98605539028861,3,3,0,1,0,0,60.00682434349833,95.97814109390389,1
C017282,2025-07-03 14:41:50.748058462,C017282_E03,11441.44,High,Services,V018,70.69743001623944,3,3,0,1,0,0,26.438844442383058,49.47267153187695,0
C017283,2025-12-09 16:48:53.706072390,C017283_E03,34082.97,Medium,IT Equipment,V033,96.48158502010834,3,3,0,1,0,0,15.625081606227083,23.27257297893222,0
C017284,2025-03-27 09:19:11.165618733,C017284_E03,24187.52,Medium,Services,V042,138.15310156075915,3,3,0,1,0,0,35.134950580495975,49.77761506021722,0
C017285,2025-09-02 12:26:48.185782962,C017285_E03,22321.01,Medium,Office Supplies,V009,98.28005160637834,3,3,0,1,0,0,47.64922012498542,75.48142592681806,0
C017286,2025-10-06 14:09:02.246124191,C017286_E03,47155.5,High,Office Supplies,V018,93.81729059005305,3,3,0,1,0,0,46.48575943063778,69.1609201538125,0
C017287,2025-12-11 17:04:24.107321455,C017287_E03,38368.46,Medium,IT Equipment,V017,54.90669647818194,3,3,0,1,0,0,26.171260344545693,45.624854647999996,0
C017288,2025-10-01 16:19:55.903852228,C017288_E03,42084.17,High,Software,V049,49.99886218117444,3,3,0,1,0,0,15.94821368207986,25.356798559429166,0
C017289,2025-12-02 12:43:41.737419522,C017289_E04,145455.07,Medium,Software,V034,124.39492706097833,4,4,1,1,0,0,40.33917641634944,76.79085204720388,0
C017290,2025-08-01 09:30:32.875256184,C017290_E03,25660.28,Medium,Services,V015,93.17579868227334,3,3,0,1,0,0,45.15306780289389,68.0761564296811,0
C017291,2025-09-15 10:01:51.581041821,C017291_E03,24861.78,Medium,Software,V024,142.03099473383915,3,3,0,1,0,0,68.40656471916014,68.97516046626167,0
C017292,2025-06-09 16:41:03.536449226,C017292_E03,38208.7,Low,Maintenance,V016,120.18431568034056,3,3,0,1,0,0,49.60941207366306,73.52249595282501,1
C017293,2025-09-15 12:04:55.766760176,C017293_E03,59231.22,Medium,Office Supplies,V029,97.41549076671555,3,3,0,1,0,0,47.15897033297111,69.92396055917888,0
C017294,2025-08-15 09:15:01.234659971,C017294_E03,51303.48,Medium,Office Supplies,V030,90.75034296110306,3,3,0,1,0,0,34.91252542053611,40.556048977629445,0
C017295,2025-09-04 16:05:00.260789119,C017295_E03,35422.27,Medium,IT Equipment,V023,78.4167391080886,3,3,0,1,0,0,37.0758865339907,68.90002201259806,0
C017296,2025-03-05 13:35:27.586681307,C017296_E03,82618.78,Low,Maintenance,V007,53.59099630036306,3,3,0,1,0,0,24.435407137544306,25.855165763613055,0
C017297,2025-03-20 17:42:34.239514965,C017297_E03,99084.94,Medium,Office Supplies,V002,76.87617764304582,3,3,0,1,0,0,36.586682171772644,65.18525860701084,0
C017298,2025-10-01 09:54:22.622607188,C017298_E03,94327.01,Medium,Software,V002,188.23961739088554,3,3,0,1,0,0,83.1619227912468,145.81490546078527,1
C017299,2025-10-16 15:41:15.767339419,C017299_E03,51867.01,Medium,IT Equipment,V034,53.68771314983861,3,3,0,1,0,0,25.903367028275696,28.681089764236944,0
C017300,2025-12-26 08:15:49.457938399,C017300_E03,42920.48,Medium,Software,V050,93.9304049828886,3,3,0,1,0,0,44.94457467925278,65.67716537504722,0
C017301,2025-07-21 12:26:13.844879970,C017301_E05,128846.95,Medium,IT Equipment,V045,286.10384579999163,5,4,1,1,1,1,66.70649874947077,93.95603309174889,1
C017302,2025-08-29 16:13:23.094432242,C017302_E04,52278.24,Medium,IT Equipment,V026,95.55641512006721,4,4,1,1,0,0,25.697117883335554,29.19356230072472,0
C017303,2025-07-24 13:16:16.026323458,C017303_E03,74268.95,Medium,Maintenance,V030,217.77111842318277,3,3,0,1,0,0,107.14324801006401,209.53833150433414,0
C017304,2025-12-12 08:35:00.688392713,C017304_E03,69992.51,High,Software,V036,71.75019122019806,3,3,0,1,0,0,34.21720555463264,44.84475900681139,0
C017305,2025-01-30 08:16:21.180260606,C017305_E03,28739.11,Medium,IT Equipment,V015,137.1058834057239,3,3,0,1,0,0,68.15545275570278,117.02277615822362,0
C017306,2025-07-22 14:03:11.209765824,C017306_E04,72726.17,Medium,Services,V048,191.05311382384,4,4,1,1,0,0,57.97533509423417,143.92447476855472,1
C017307,2025-05-30 14:51:25.345235672,C017307_E04,71297.29,High,Maintenance,V044,48.02370700990889,4,4,1,1,0,0,9.813709925909352,18.92499936391861,0
C017308,2025-09-24 15:57:34.614910565,C017308_E03,46785.04,Medium,Software,V017,31.95961525293472,3,3,0,1,0,0,14.433849387654725,24.748779061004726,1
C017309,2025-08-21 08:30:20.178628996,C017309_E03,5793.46,Low,IT Equipment,V013,142.00560517472113,3,3,0,1,0,0,68.68697354867417,116.19346702810279,0
C017310,2025-04-25 11:40:34.485229440,C017310_E03,91339.88,Medium,IT Equipment,V025,68.5095792304,3,3,0,1,0,0,25.157296891569583,30.75459000670333,0
C017311,2025-12-16 13:12:25.764131394,C017311_E03,109427.96,Low,Software,V046,125.207156703165,3,3,0,1,0,0,61.25277661073736,95.37449406288583,0
C017312,2025-07-02 08:31:51.625013675,C017312_E03,44638.1,Medium,Office Supplies,V033,140.19767361490972,3,3,0,1,0,0,59.64150426402111,99.04735370109111,0
C017313,2025-10-29 15:33:18.017044520,C017313_E04,132493.8,Medium,IT Equipment,V027,220.72167140125555,4,4,1,1,0,0,73.14027950512593,150.20469509643252,0
C017314,2025-03-13 09:36:08.046544742,C017314_E03,22828.37,High,Software,V036,70.93556848465056,3,3,0,1,0,0,33.82448131069361,46.35103784976195,0
C017315,2025-12-10 12:45:04.244878769,C017315_E04,139084.07,Low,IT Equipment,V025,214.2511791329914,4,4,1,1,0,0,65.47136314232611,118.02772634353,0
C017316,2025-12-01 14:52:11.600861205,C017316_E04,95147.64,Low,Office Supplies,V004,172.03655579477916,4,4,1,1,0,0,55.401169321238605,74.61638842591083,0
C017317,2025-06-03 09:17:23.032055958,C017317_E03,60817.24,Medium,Software,V016,136.95639779332166,3,3,0,1,0,0,67.66279839160778,117.07475431022445,0
C017318,2025-04-24 10:38:41.715137231,C017318_E03,93643.5,Medium,Maintenance,V019,74.47825420478638,3,3,0,1,0,0,35.12478449674389,49.52357829743612,1
C017319,2025-05-12 09:55:47.782336219,C017319_E03,40632.55,Medium,Maintenance,V032,121.59660620450528,3,3,0,1,0,0,59.72290113406791,71.55406250608416,1
C017320,2025-09-23 16:05:16.881818931,C017320_E04,107177.52,Medium,Services,V044,174.58802272748082,4,4,1,1,0,0,56.32297019188528,123.72432850735417,0
C017321,2025-01-08 10:46:09.961788834,C017321_E03,57077.66,High,Software,V040,45.26943383023167,3,3,0,1,0,0,21.151461657346665,23.361150105565276,0
C017322,2025-01-15 08:34:13.569877558,C017322_E03,86765.08,Medium,Maintenance,V017,114.7371027437661,3,3,0,1,0,0,24.088300212434444,28.66284089054,1
C017323,2025-10-01 13:10:36.316507685,C017323_E03,74182.48,Medium,Software,V021,120.67675458546806,3,3,0,1,0,0,58.740141409662776,97.12954868652334,0
C017324,2025-07-16 12:52:07.952469778,C017324_E03,48500.54,High,Software,V023,50.36887568604945,3,3,0,1,0,0,23.262046981803056,25.28677167698111,0
C017325,2025-03-25 14:33:29.751934534,C017325_E03,60278.28,Medium,Office Supplies,V044,98.72493109292611,3,3,0,1,0,0,47.85643214982806,73.10770576631445,0
C017326,2025-08-13 14:50:34.450684945,C017326_E03,29583.53,High,Maintenance,V049,47.50956963470695,3,3,0,1,0,0,23.0975238528825,41.36653035469278,0
C017327,2025-08-19 10:48:00.585639231,C017327_E03,46537.93,Medium,Office Supplies,V044,138.30016267756417,3,3,0,1,0,0,58.802554115462364,93.56444277181362,0
C017328,2025-01-24 12:33:19.512829616,C017328_E04,135829.11,Medium,Office Supplies,V031,213.38875356378222,4,4,1,1,0,0,64.88480397442083,143.52050060853028,1
C017329,2025-03-13 12:56:45.864145736,C017329_E03,29236.02,Medium,Software,V030,68.61274004048222,3,3,0,1,0,0,25.419349350804307,28.075349325393336,0
C017330,2025-07-09 16:39:50.402139689,C017330_E03,67529.57,Low,Services,V039,51.66400059435805,3,3,0,1,0,0,23.641405654575838,41.89123912681584,0
C017331,2025-05-21 11:40:20.637697058,C017331_E03,81471.5,Low,Office Supplies,V043,139.0057326936272,3,3,0,1,0,0,59.169342544047915,98.23435291649194,0
C017332,2025-11-11 08:16:08.907643210,C017332_E03,14962.83,Medium,IT Equipment,V030,92.93580767866945,3,3,0,1,0,0,44.56838539432792,72.2977541871825,0
C017333,2025-05-05 09:13:02.781395257,C017333_E03,5000.0,Medium,IT Equipment,V030,112.38410594312694,3,3,0,1,0,0,46.82952858016861,69.14440966867834,0
C017334,2025-11-04 14:15:08.328689857,C017334_E03,74316.76,High,Office Supplies,V015,27.752313524960275,3,3,0,1,0,0,12.487998998324723,20.776388077300837,0
C017335,2025-05-19 08:33:04.411758408,C017335_E04,48066.06,Medium,Maintenance,V010,167.21789215511333,4,3,0,1,1,1,54.84631817036158,69.64568758262611,0
C017336,2025-12-29 09:59:06.595700397,C017336_E03,40147.66,Medium,Services,V043,73.15183213899917,3,3,0,1,0,0,34.95814193743597,69.41628387487194,0
C017337,2026-01-05 14:03:10.052126430,C017337_E03,27946.75,High,Services,V032,121.886125590675,3,3,0,1,0,0,60.44591170631472,68.54825373474944,0
C017338,2025-12-04 16:07:10.420805097,C017338_E04,83107.7,Low,Software,V036,173.9528946680825,4,3,0,1,1,1,56.49534181102323,115.98222815416638,0
C017339,2025-11-26 08:25:03.249229042,C017339_E03,54896.87,Low,IT Equipment,V022,211.91756923028944,3,3,0,1,0,0,103.60029644133499,184.55478875660083,0
C017340,2025-04-16 09:33:44.532273889,C017340_E03,67705.93,Medium,Maintenance,V031,48.89570340941361,3,3,0,1,0,0,22.228208572441805,42.976236857899444,0
C017341,2025-11-26 17:05:24.312290824,C017341_E04,115423.24,Low,Office Supplies,V040,176.92342008078444,4,4,1,1,0,0,57.3695954232112,122.02693231218528,1
C017342,2025-07-02 15:49:00.331686885,C017342_E03,50957.19,Medium,Office Supplies,V031,50.8167588019125,3,3,0,1,0,0,23.61000954518333,40.06475107000111,0
C017343,2025-02-05 10:21:33.082638467,C017343_E03,25273.91,Low,Software,V029,162.6925229551297,3,3,0,1,0,0,80.25973365009278,137.13106588617833,0
C017344,2025-11-21 13:16:56.103074675,C017344_E04,197535.62,Medium,Office Supplies,V049,169.78225085407638,4,4,1,1,0,0,55.01262824952649,96.26534761077001,0
C017345,2025-06-04 09:22:51.911064527,C017345_E03,103394.16,High,IT Equipment,V041,144.54775307347973,3,3,0,1,0,0,71.8789184826075,123.24543401914111,0
C017346,2025-01-08 14:04:51.526084063,C017346_E03,36217.59,Medium,IT Equipment,V007,52.747646134461945,3,3,0,1,0,0,24.613957605451112,25.5691152919575,1
C017347,2025-09-01 11:04:16.602267345,C017347_E03,65139.13,High,Maintenance,V010,141.40461174092917,3,3,0,1,0,0,69.40560456367112,72.87329723424806,0
C017348,2025-02-10 13:49:14.451574972,C017348_E04,210797.51,Low,Services,V023,244.98734765971446,4,4,1,1,0,0,79.9579950706901,95.49496830370249,1
C017349,2026-01-01 13:55:52.451267949,C017349_E03,94769.09,Medium,Services,V006,240.93123646331915,3,3,0,1,0,0,118.84303636859278,216.8283501142839,1
C017350,2025-12-25 11:35:36.630271190,C017350_E03,54161.3,Low,Services,V033,211.4268417419972,3,3,0,1,0,0,96.23291211265861,166.68832521786945,1
C017351,2025-05-02 09:45:25.487402849,C017351_E03,41506.94,Medium,Software,V032,90.59041316745807,3,3,0,1,0,0,35.99228476300125,46.908231347502785,0
C017352,2025-10-22 10:24:46.002259454,C017352_E03,56942.9,High,Office Supplies,V034,48.412778405403884,3,3,0,1,0,0,22.962334542745417,24.933023395248888,0
C017353,2025-12-15 13:10:09.112760967,C017353_E03,115556.43,High,Office Supplies,V030,166.6691979891575,3,3,0,1,0,0,82.3908181704093,91.16070100962916,1
C017354,2025-05-14 10:44:13.912291179,C017354_E03,5813.66,Medium,Maintenance,V036,118.9038645253275,3,3,0,1,0,0,57.42564816322959,90.08102219957834,0
C017355,2025-02-24 13:29:57.280036533,C017355_E03,89050.37,Medium,Maintenance,V030,76.83257778792584,3,3,0,1,0,0,37.27713368943125,70.0819749391525,0
C017356,2025-12-02 13:42:27.372567764,C017356_E03,54419.76,Medium,Software,V042,120.20760349104556,3,3,0,1,0,0,57.90790134197513,92.33568764493415,0
C017357,2025-07-22 15:30:32.963951576,C017357_E03,100324.6,High,IT Equipment,V015,28.00915665321556,3,3,0,1,0,0,12.028303919852638,23.502411301354165,0
C017358,2025-03-27 17:10:30.317352783,C017358_E03,22935.58,High,Office Supplies,V021,75.67508815355083,3,3,0,1,0,0,36.46044516368487,64.2572013463814,0
C017359,2025-09-26 12:22:40.173645651,C017359_E03,91956.76,Medium,IT Equipment,V034,94.37782601268084,3,3,0,1,0,0,38.058254180093336,51.43823168561528,1
C017360,2025-06-18 17:58:54.400544781,C017360_E04,137530.56,Medium,Services,V032,124.48177792910583,4,4,1,1,0,0,40.4139183578126,87.73142147995362,1
C017361,2025-06-05 13:15:29.668879343,C017361_E03,94188.34,Medium,Software,V017,74.92490802203973,3,3,0,1,0,0,34.12013016228819,43.89757124859417,0
C017362,2025-06-06 10:44:54.255958994,C017362_E03,63263.88,Medium,IT Equipment,V026,90.58173776638722,3,3,0,1,0,0,36.93068414320153,47.20003211501945,0
C017363,2025-07-03 09:03:40.528308566,C017363_E03,63401.46,Medium,IT Equipment,V035,67.39459119682388,3,3,0,1,0,0,23.540646594967363,28.663762286321944,0
C017364,2025-10-28 16:42:45.515965401,C017364_E04,25049.0,Low,IT Equipment,V042,195.2126433237225,4,3,0,1,1,1,64.08491507767907,117.23831410710223,0
C017365,2025-05-29 13:20:46.488358374,C017365_E03,73206.17,Medium,Software,V001,70.01291343288166,3,3,0,1,0,0,33.764020925500695,63.71870215153555,0
C017366,2025-08-08 11:41:54.152821239,C017366_E03,24799.96,Medium,Services,V041,74.36504245034418,3,3,0,1,0,0,35.20121502010667,46.58177475848806,0
C017367,2025-05-26 14:40:48.952943725,C017367_E04,185854.48,Low,Services,V005,171.84693137325695,4,4,1,1,0,0,55.525418111757126,73.1044483304725,0
C017368,2025-03-24 09:18:19.904168473,C017368_E04,134138.69,Medium,Software,V050,165.30552893568694,4,4,1,1,0,0,53.521254450713606,71.42225733423166,0
C017369,2025-11-21 10:17:44.555518997,C017369_E04,72753.65,Medium,Services,V026,209.46237653305474,4,3,0,1,1,1,63.1847002558564,96.29529980268944,1
C017370,2025-02-27 16:38:14.839627622,C017370_E03,54494.35,Low,IT Equipment,V005,148.13745545211722,3,3,0,1,0,0,72.4179172283707,119.65070987943972,0
C017371,2025-09-29 15:49:20.473694912,C017371_E05,120890.72,Medium,Office Supplies,V018,173.15568713747555,5,4,1,1,1,1,42.46697419250368,89.28159513068972,0
C017372,2025-11-07 17:52:02.172023298,C017372_E03,26734.41,Low,Maintenance,V024,103.03393667313833,3,3,0,1,0,0,38.46327913155555,67.41900907906333,0
C017373,2025-05-20 15:32:37.198391657,C017373_E03,68945.1,Medium,Services,V039,125.04366621990471,3,3,0,1,0,0,61.75284009901805,116.0631122485725,0
C017374,2025-09-25 16:24:56.089567222,C017374_E03,36384.79,Medium,Office Supplies,V018,49.08224710200611,3,3,0,1,0,0,15.187049851748611,23.69491301226639,0
C017375,2025-04-24 12:20:13.948169981,C017375_E03,5000.0,Medium,IT Equipment,V014,75.67054115832806,3,3,0,1,0,0,34.322603388107495,44.810796599221945,0
C017376,2025-05-15 16:43:44.699545417,C017376_E03,21057.8,Medium,IT Equipment,V038,80.22908320706027,3,3,0,1,0,0,38.91249057312403,54.79925083937472,0
C017377,2025-05-15 14:43:31.572315735,C017377_E04,221076.48,High,Maintenance,V047,150.39210342103752,4,4,1,1,0,0,48.59562744312556,68.19680370488916,1
C017378,2025-07-17 14:37:21.409397418,C017378_E03,78903.22,High,Services,V031,49.28928038817167,3,3,0,1,0,0,15.249193972236945,25.17971864965778,0
C017379,2025-10-07 14:40:41.742382242,C017379_E03,40198.21,Medium,Maintenance,V008,29.178261772844998,3,3,0,1,0,0,13.224590587302222,22.867124323206944,0
C017380,2025-05-15 08:59:27.318941511,C017380_E04,139607.68,Low,Software,V022,211.65758859486417,4,4,1,1,0,0,69.29248310623093,118.5998858237975,0
C017381,2025-09-17 09:24:46.727521392,C017381_E03,95165.88,Medium,Maintenance,V041,40.91297986705333,3,3,0,1,0,0,11.89277244387889,23.28554488775778,0
C017382,2025-02-11 08:39:57.620340488,C017382_E04,125102.38,Low,IT Equipment,V024,263.83267231680225,4,4,1,1,0,0,86.27232633224075,139.93736392346807,0
C017383,2025-10-27 14:06:19.174350859,C017383_E03,63395.34,Low,Services,V021,121.77199287523861,3,3,0,1,0,0,58.16629640980625,73.8093222000675,0
C017384,2025-07-15 11:42:04.333543985,C017384_E03,92061.25,Low,Software,V040,259.3678704288847,3,3,0,1,0,0,95.79661616811417,166.00169280461168,0
C017385,2025-06-06 13:52:01.608668166,C017385_E04,84200.54,Medium,Office Supplies,V004,99.20044685226833,4,4,1,1,0,0,31.03153493691907,41.851328147734996,1
C017386,2025-06-19 12:15:42.491770009,C017386_E03,21126.84,Low,Office Supplies,V035,144.26180326944694,3,3,0,1,0,0,69.31323346799404,113.32615399625779,0
C017387,2025-05-30 10:10:49.982783797,C017387_E04,13368.61,Low,Office Supplies,V012,190.18055077327693,4,4,1,1,0,0,61.581947952329536,110.63320185477944,0
C017388,2025-10-10 09:36:28.657428268,C017388_E03,78208.72,Medium,Software,V032,65.44129373007445,3,3,0,1,0,0,23.74058231662986,24.8046818847775,0
C017389,2025-09-17 10:09:05.189710751,C017389_E03,77913.45,Medium,IT Equipment,V045,24.818108252986388,3,3,0,1,0,0,9.681794263444722,17.190843085171387,0
C017390,2025-11-06 16:58:54.494710065,C017390_E03,24228.58,Low,Maintenance,V038,76.98180408612917,3,3,0,1,0,0,28.279074459214304,51.817591287240276,0
C017391,2025-02-27 11:28:27.163965606,C017391_E03,17782.44,Medium,Office Supplies,V007,67.80754554600168,3,3,0,1,0,0,23.24548914296014,25.165723282576945,0
C017392,2025-08-20 15:29:13.340478822,C017392_E03,67664.34,Low,Office Supplies,V045,51.487039021895,3,3,0,1,0,0,23.39360113145028,24.499595697722224,0
C017393,2025-11-17 11:59:36.787894017,C017393_E04,10779.07,Medium,Services,V045,165.66021885944915,4,3,0,1,1,1,49.00918680241491,71.75686281282195,0
